station_code,month,hist_solar_irradiation_station_month_mean,hist_solar_irradiation_station_month_median,hist_solar_irradiation_station_month_std,hist_solar_irradiation_station_month_count,hist_wind_speed_station_month_mean,hist_wind_speed_station_month_median,hist_wind_speed_station_month_std,hist_wind_speed_station_month_count
A370,3,5.465932613168724,5.670333333333334,1.4254820599290785,54,1.761259317932023,1.7062499999999998,0.7876076692544642,54
A370,4,5.101129454926625,5.281111111111112,1.3388758991565788,53,1.7720619946091645,1.5458333333333334,0.8930829576728342,53
A370,5,5.015597222222222,5.008638888888889,1.3587501659839165,54,2.203076250775526,2.276190476190476,0.8227813537361359,54
A370,6,4.953101153039832,4.912222222222222,1.2369109249338648,53,2.3229347798769457,2.1708333333333334,0.895872784727608,53
A370,7,5.31709670781893,5.759819444444445,1.416790319435409,54,2.4496202681287222,2.475297619047619,0.8738286753679039,54
A370,8,5.915881172839506,6.303111111111111,1.0542226823147205,54,2.5680029330572807,2.529166666666667,0.8183726032177073,54
A370,9,5.898609098228663,6.2715000000000005,1.4084215268881455,69,3.0983363634545107,3.0500000000000003,0.925000453410643,69
A370,10,6.264669281045752,6.617388888888889,1.2993213595071833,85,2.89399614338489,2.891666666666667,0.9465688782246596,85
A370,11,6.202389558232931,6.50913888888889,1.3112751614386164,83,2.674168182233924,2.65,0.7711114016246641,83
A370,12,5.8638310185185185,6.165319444444444,1.4712063069170234,84,2.185099957944253,2.069345238095238,0.8587630353895075,84
